gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,productivity,final_result
1,0,35.0,0,0,90,0,343.34602290746034,1
1,3,75.0,2,0,120,0,299.7237954850798,1
1,3,75.0,2,0,120,0,266.62857073738684,1
1,3,75.0,2,0,120,0,299.7237954850798,1
1,3,75.0,2,0,120,0,266.62857073738684,1
1,1,45.0,0,0,60,0,80.53164081565109,0
1,1,45.0,0,0,60,0,91.0197078134315,0
1,1,45.0,0,0,60,0,80.53164081565109,0
1,1,45.0,0,0,60,0,91.0197078134315,0
1,1,85.0,0,0,60,0,608.9397866138103,0
1,2,65.0,0,0,180,0,88.91067731331283,0
1,2,65.0,0,0,180,0,69.43222743954468,0
1,2,65.0,0,0,180,0,88.91067731331283,0
1,2,65.0,0,0,180,0,69.43222743954468,0
1,1,55.0,0,0,180,0,6.363961030678928,0
1,1,55.0,0,0,180,0,9.962821513005238,0
1,1,55.0,0,0,180,0,6.363961030678928,0
1,1,55.0,0,0,180,0,9.962821513005238,0
1,2,75.0,0,0,120,0,35.83358179202274,0
1,2,75.0,0,0,120,0,0.0,0
1,2,75.0,0,0,120,0,35.83358179202274,0
1,2,75.0,0,0,120,0,0.0,0
1,2,25.0,0,0,120,0,306.8399300127382,0
1,1,15.0,1,0,60,0,206.88466357210103,0
1,1,15.0,1,0,60,0,262.21420912379136,0
1,1,15.0,1,0,60,0,206.88466357210103,1
1,1,15.0,1,0,60,0,262.21420912379136,1
0,2,5.0,0,0,120,0,51.58276177173921,0
0,2,5.0,0,0,120,0,48.07896712432804,0
0,2,5.0,0,0,120,0,51.58276177173921,0
0,2,5.0,0,0,120,0,48.07896712432804,0
0,3,75.0,0,0,90,0,139.60790641641805,0
1,4,45.0,1,0,90,0,239.0011664257785,1
0,2,45.0,0,0,30,0,399.5782796904458,1
0,2,75.0,0,0,120,0,437.1755416415377,1
1,3,45.0,0,0,60,0,252.63409194422385,1
1,2,35.0,0,0,60,0,17.14149690684555,0
1,2,25.0,0,0,90,0,19.010841366338344,0
1,2,25.0,0,0,90,0,23.689502293161567,0
1,2,25.0,0,0,90,0,19.010841366338344,0
1,2,25.0,0,0,90,0,23.689502293161567,0
1,2,15.0,0,0,60,0,78.22873797848038,0
0,2,85.0,0,0,30,0,294.7863433670013,1
1,2,55.0,0,0,150,0,49.46264022247274,0
0,2,85.0,0,0,120,1,227.57322892213546,1
0,2,85.0,0,0,120,1,190.53050065508396,1
0,2,85.0,0,0,120,1,227.57322892213546,1
0,2,85.0,0,0,120,1,190.53050065508396,1
0,3,25.0,0,0,30,0,321.0744238141596,1
1,2,95.0,0,0,120,0,393.9146777516575,1
1,2,95.0,0,0,120,0,141.0783420422483,1
1,2,95.0,0,0,120,0,393.9146777516575,1
1,2,95.0,0,0,120,0,141.0783420422483,1
1,3,55.0,1,0,120,0,122.73777466900438,0
1,3,55.0,1,0,120,0,122.73777466900438,0
0,2,25.0,0,0,60,0,159.34287091650688,1
1,2,25.0,0,0,120,0,64.5836174690971,0
1,2,25.0,0,0,120,0,19.583944040910932,0
1,2,25.0,0,0,120,0,64.5836174690971,0
1,2,25.0,0,0,120,0,19.583944040910932,0
1,3,85.0,0,0,30,0,215.61891683841728,1
1,2,35.0,0,0,120,0,286.6334794858926,1
0,1,15.0,1,0,90,0,254.99094819794243,0
1,1,45.0,1,0,60,0,351.21072257655504,1
1,0,5.0,0,0,240,0,48.857250696405366,0
1,0,5.0,0,0,240,0,40.17158309522424,0
1,0,5.0,0,0,240,0,48.857250696405366,0
1,0,5.0,0,0,240,0,40.17158309522424,0
1,2,15.0,0,0,90,0,10.580989241717116,0
1,2,15.0,0,0,90,0,238.8464837518093,0
1,2,15.0,0,0,90,0,10.580989241717116,1
1,2,15.0,0,0,90,0,238.8464837518093,1
1,1,5.0,0,0,60,1,321.6597872570768,1
1,1,35.0,0,0,90,0,109.0080442019582,0
1,2,85.0,0,0,90,0,202.7575179824967,1
1,2,25.0,0,0,180,0,20.623181738034507,0
1,2,25.0,0,0,180,0,39.35904711905354,0
1,2,25.0,0,0,180,0,20.623181738034507,0
1,2,25.0,0,0,180,0,39.35904711905354,0
1,2,35.0,0,0,90,0,39.408743214334706,0
0,3,35.0,1,0,120,0,223.5083176448214,0
1,2,65.0,0,0,90,0,243.1706248901914,0
1,2,65.0,0,0,90,0,243.1706248901914,1
0,2,85.0,0,0,30,0,216.8524021827584,1
0,2,35.0,0,0,150,0,232.29126540481525,1
1,2,15.0,0,0,120,0,284.02517117143475,0
1,3,35.0,0,0,120,0,214.3757993628177,1
1,2,65.0,0,0,120,0,28.727393858384318,0
1,2,65.0,0,0,120,0,12.823543224117575,0
1,2,65.0,0,0,120,0,28.727393858384318,0
1,2,65.0,0,0,120,0,12.823543224117575,0
1,2,85.0,0,0,60,0,181.32761995575112,0
1,2,95.0,0,0,120,0,270.12813204536445,1
1,2,95.0,0,0,120,0,289.6992092783591,1
1,2,95.0,0,0,120,0,270.12813204536445,1
1,2,95.0,0,0,120,0,289.6992092783591,1
1,3,25.0,1,0,60,0,244.30866811606015,1
1,3,25.0,1,0,60,0,309.337465266762,1
1,3,25.0,1,0,60,0,244.30866811606015,1
1,3,25.0,1,0,60,0,309.337465266762,1
1,1,45.0,0,0,180,1,49.50374544380033,0
1,1,45.0,0,0,180,1,25.99715221138733,0
1,1,45.0,0,0,180,1,49.50374544380033,0
1,1,45.0,0,0,180,1,25.99715221138733,0
1,2,65.0,0,0,90,0,333.8267045818816,1
1,3,95.0,0,0,60,0,152.00021717613004,0
1,3,15.0,1,0,210,0,30.881169979021806,0
1,2,25.0,0,0,90,0,6.3227841968550536,0
1,2,25.0,0,0,90,0,254.85773119411803,0
1,2,25.0,0,0,90,0,6.3227841968550536,1
1,2,25.0,0,0,90,0,254.85773119411803,1
1,2,25.0,1,0,120,0,559.795920486313,1
1,2,15.0,0,0,120,0,297.7533120944677,1
1,2,15.0,0,0,120,0,173.64372346090144,1
1,2,15.0,0,0,120,0,297.7533120944677,1
1,2,15.0,0,0,120,0,173.64372346090144,1
0,2,95.0,1,0,60,0,68.4592824701747,0
0,2,55.0,0,0,120,1,393.0672170131955,1
0,1,5.0,0,0,120,0,26.17316760928326,0
0,1,5.0,0,0,120,0,68.67289488526632,0
0,1,5.0,0,0,120,0,26.17316760928326,0
0,1,5.0,0,0,120,0,68.67289488526632,0
1,2,35.0,0,0,120,0,320.21925802801223,1
0,2,15.0,0,0,150,1,173.93982526189603,0
0,2,15.0,0,0,150,1,70.20417371967875,0
0,2,15.0,0,0,150,1,173.93982526189603,0
0,2,15.0,0,0,150,1,70.20417371967875,0
1,2,25.0,0,0,60,0,393.86210759701834,0
1,2,25.0,0,0,60,0,262.97794232496096,0
1,2,25.0,0,0,60,0,393.86210759701834,1
1,2,25.0,0,0,60,0,262.97794232496096,1
1,2,5.0,0,0,120,0,6.260990336999412,0
1,2,5.0,0,0,120,0,6.260990336999412,0
1,2,85.0,0,0,60,0,31.380811359140647,0
0,1,15.0,0,0,210,0,3.7859388972001824,0
1,2,45.0,0,0,60,0,22.18693924895643,0
1,3,85.0,0,0,120,0,33.597731998833154,0
1,3,85.0,0,0,120,0,21.459936314824468,0
1,3,85.0,0,0,120,0,33.597731998833154,0
1,3,85.0,0,0,120,0,21.459936314824468,0
1,1,55.0,0,0,120,1,6.25,0
1,1,55.0,0,0,120,1,6.25,0
1,3,95.0,0,0,60,0,208.820210627569,1
1,3,85.0,1,0,120,0,180.85068965499846,0
1,3,85.0,1,0,120,0,59.321168728069885,0
1,3,85.0,1,0,120,0,180.85068965499846,0
1,3,85.0,1,0,120,0,59.321168728069885,0
1,2,85.0,0,0,30,1,402.642428135654,1
1,2,45.0,0,0,120,1,319.5097775609625,0
1,2,45.0,0,0,120,1,89.22519233461016,0
1,2,45.0,0,0,120,1,319.5097775609625,0
1,2,45.0,0,0,120,1,89.22519233461016,0
0,1,55.0,0,0,120,0,260.28265136416604,1
0,2,75.0,0,0,60,0,379.0102537261455,1
1,2,5.0,1,0,90,1,322.1045575416933,1
1,2,35.0,0,0,120,0,44.527334100337136,0
1,2,35.0,0,0,120,0,92.25638189307014,0
1,2,35.0,0,0,120,0,44.527334100337136,0
1,2,35.0,0,0,120,0,92.25638189307014,0
1,3,35.0,0,0,60,0,201.45880057559825,0
1,3,35.0,0,0,60,0,236.2665721510221,0
1,3,35.0,0,0,60,0,201.45880057559825,1
1,3,35.0,0,0,60,0,236.2665721510221,1
0,2,25.0,0,0,120,0,63.44088547292514,0
0,2,25.0,0,0,120,0,41.623315044015214,0
0,2,25.0,0,0,120,0,63.44088547292514,0
0,2,25.0,0,0,120,0,41.623315044015214,0
1,3,65.0,0,0,60,0,71.90589138252477,0
1,3,65.0,0,0,60,0,71.26374910164202,0
1,3,65.0,0,0,60,0,71.90589138252477,0
1,3,65.0,0,0,60,0,71.26374910164202,0
1,2,45.0,1,0,180,0,4.546731833192727,0
0,2,55.0,0,0,120,0,33.544401199780744,0
1,2,85.0,0,0,90,0,306.3651495203696,1
0,2,15.0,0,0,150,1,26.71661987935184,0
0,2,15.0,0,0,150,1,153.017390825911,0
0,2,15.0,0,0,150,1,26.71661987935184,0
0,2,15.0,0,0,150,1,153.017390825911,0
1,1,95.0,1,0,120,0,296.00361241242933,0
1,1,95.0,1,0,120,0,328.15749710954486,0
1,1,95.0,1,0,120,0,296.00361241242933,1
1,1,95.0,1,0,120,0,328.15749710954486,1
1,3,95.0,2,0,60,0,258.3539461060226,1
1,2,55.0,0,0,120,1,175.19902445679662,0
1,2,55.0,0,0,120,1,94.3211294579386,0
1,2,55.0,0,0,120,1,175.19902445679662,0
1,2,55.0,0,0,120,1,94.3211294579386,0
1,2,75.0,0,0,120,0,41.138388291031454,0
1,2,75.0,0,0,120,0,33.15829992303702,0
1,2,75.0,0,0,120,0,41.138388291031454,0
1,2,75.0,0,0,120,0,33.15829992303702,0
1,3,45.0,1,0,30,0,279.2722564823589,1
0,3,5.0,0,0,120,0,165.6892836565369,0
0,3,5.0,0,0,120,0,158.57244719935431,0
0,3,5.0,0,0,120,0,165.6892836565369,0
0,3,5.0,0,0,120,0,158.57244719935431,0
1,2,35.0,0,0,30,0,30.00533309369422,0
1,2,55.0,2,0,60,0,21.20007402595983,0
1,3,95.0,2,0,150,0,69.28019882458868,0
1,3,85.0,2,0,30,0,333.2897627237376,1
1,1,55.0,2,0,30,0,400.81094187598063,0
1,3,95.0,2,0,30,0,228.19596675066742,0
1,3,95.0,2,0,60,0,283.97535814212415,1
1,2,45.0,1,0,120,0,511.637885104621,1
1,2,85.0,1,0,60,0,344.2552439515582,1
1,2,45.0,1,0,60,0,346.6604393286215,0
1,2,85.0,1,0,60,0,200.88297141360025,1
0,3,45.0,1,0,90,0,309.8654591442591,1
0,3,45.0,1,0,90,0,174.7124440405063,1
0,3,45.0,1,0,90,0,309.8654591442591,1
0,3,45.0,1,0,90,0,174.7124440405063,1
1,3,55.0,1,0,60,0,289.1612388584245,0
1,3,35.0,1,0,60,0,226.78499807789456,1
1,2,75.0,1,0,180,0,39.57520757650339,0
1,2,65.0,1,0,240,0,140.43878046256037,1
1,3,75.0,1,0,30,0,270.66109316423734,1
1,2,95.0,1,0,60,0,331.3437611395512,0
1,1,75.0,2,0,60,0,93.79396948230244,0
0,3,25.0,1,0,30,0,179.6085283442627,0
1,3,85.0,1,0,60,0,417.07228454168296,1
1,3,85.0,1,0,120,0,370.46372625799455,1
0,2,95.0,1,1,220,0,13.68911976717276,0
1,1,85.0,1,0,60,0,111.11867039473415,0
1,2,65.0,1,0,150,0,381.15384494515,1
0,3,55.0,1,0,30,0,132.29280294878262,0
0,1,55.0,1,1,30,0,74.33831401002517,0
1,3,65.0,1,0,60,0,318.28250306098516,1
1,3,95.0,2,0,30,0,118.81160898101945,0
0,1,45.0,1,0,120,0,383.53192995035863,1
1,3,25.0,1,0,90,0,216.03717282626243,1
0,2,35.0,1,0,90,0,204.68861162941158,1
1,3,65.0,1,0,60,0,245.17458405882093,1
1,3,65.0,1,0,60,0,355.99938859789614,1
1,3,65.0,1,0,60,0,245.17458405882093,1
1,3,65.0,1,0,60,0,355.99938859789614,1
1,3,65.0,1,0,30,1,30.515567267855467,0
1,2,75.0,1,0,120,0,532.3699432099013,1
1,2,75.0,1,0,120,0,320.4155680462685,1
1,2,75.0,1,0,120,0,532.3699432099013,1
1,2,75.0,1,0,120,0,320.4155680462685,1
1,1,85.0,1,0,90,0,259.81339554577454,1
0,1,25.0,1,0,30,0,45.6670902433324,0
1,2,25.0,1,0,60,0,45.22850369964885,0
1,2,25.0,1,0,30,0,256.9623858475853,1
1,2,95.0,1,0,60,0,104.0303338977095,0
1,1,35.0,1,0,90,0,2.459549291242073,0
0,1,5.0,1,1,60,0,167.85455273748076,0
0,1,85.0,1,0,90,0,302.7096222907792,1
0,2,65.0,1,0,30,0,79.27187027581576,0
1,3,35.0,2,0,60,0,252.13209690022882,1
1,3,35.0,1,0,60,0,491.8208826894451,1
1,1,15.0,1,0,60,0,83.59381781209942,0
1,1,85.0,1,0,60,0,171.20288589590342,0
1,2,55.0,1,1,120,0,8.256815366713731,0
1,2,15.0,1,0,30,0,332.2955968480288,1
0,3,65.0,1,1,30,0,221.52902210702592,0
1,2,75.0,1,0,150,0,255.3029174694084,1
1,2,75.0,1,0,150,0,338.6658241663763,1
1,2,75.0,1,0,150,0,255.3029174694084,1
1,2,75.0,1,0,150,0,338.6658241663763,1
1,3,85.0,2,0,60,0,218.48332926060792,1
1,3,75.0,2,0,60,0,250.88627901233542,1
1,3,75.0,2,0,60,0,304.7924373112179,1
1,3,75.0,2,0,60,0,250.88627901233542,1
1,3,75.0,2,0,60,0,304.7924373112179,1
1,2,65.0,1,0,60,0,159.12555135661322,0
1,2,45.0,1,0,120,1,313.6184831966959,1
0,3,95.0,1,0,120,1,252.51604963414002,1
1,3,15.0,1,1,150,0,32.959855150190556,0
0,2,55.0,1,0,30,0,202.71418577681592,1
0,3,5.0,1,0,210,0,400.38982317269677,1
1,2,85.0,1,0,45,0,292.3154565459056,1
1,3,95.0,1,0,90,0,265.7060367768821,0
1,3,35.0,1,0,30,0,299.61543975458886,0
1,3,45.0,1,0,60,0,253.45881373507882,1
1,2,35.0,1,0,70,0,164.7697506672484,1
0,2,65.0,1,1,30,0,141.85135571215832,0
0,1,15.0,1,0,90,0,7.049048106170776,0
0,1,15.0,1,0,90,0,92.56045906480178,0
0,1,15.0,1,0,90,0,7.049048106170776,0
0,1,15.0,1,0,90,0,92.56045906480178,0
1,1,75.0,1,1,30,0,38.2214907210744,0
1,2,35.0,1,0,30,0,90.96796049685034,0
1,3,85.0,1,0,30,0,356.1423937846155,1
1,2,75.0,1,0,60,1,28.001152427586824,0
1,1,15.0,1,0,60,0,636.4554654730903,1
1,2,35.0,1,1,30,0,50.71071681579606,0
0,2,25.0,1,0,30,0,369.5214144145812,1
1,2,65.0,0,0,60,0,262.5782044176397,1
0,2,55.0,1,0,150,0,216.8727039951741,1
0,3,45.0,1,0,30,0,242.00997720602751,1
0,2,45.0,1,0,60,0,85.62243834472206,0
1,1,35.0,1,0,60,0,10.533590163810745,0
1,3,45.0,1,0,120,0,265.67765597864303,1
1,3,45.0,1,0,30,0,520.252655110735,1
0,1,85.0,0,0,90,0,367.5172939124614,1
1,1,55.0,1,1,90,0,155.93151763606298,0
0,2,45.0,0,0,60,1,360.17088533486964,1
1,2,15.0,1,0,30,1,204.9632287170972,1
1,3,85.0,1,0,30,0,207.58107104223208,1
1,1,75.0,1,0,30,0,250.421814232192,0
1,2,45.0,1,0,60,0,252.03071622143287,1
0,2,65.0,1,0,60,0,132.29298595848482,0
0,1,85.0,0,0,120,0,261.27453969584167,1
0,1,85.0,0,0,120,0,190.34164370045426,1
0,1,85.0,0,0,120,0,261.27453969584167,1
0,1,85.0,0,0,120,0,190.34164370045426,1
1,2,45.0,1,0,60,0,43.305603295226916,0
1,3,25.0,1,0,150,0,56.86826883245172,0
1,3,25.0,1,0,150,0,142.34493463418806,0
1,3,25.0,1,0,150,0,56.86826883245172,0
1,3,25.0,1,0,150,0,142.34493463418806,0
0,2,55.0,1,0,60,0,448.4774216361738,1
1,1,45.0,1,0,30,0,135.12630387875674,1
1,3,75.0,1,1,40,0,206.19895372168182,0
1,1,75.0,1,0,150,0,85.23866601990147,0
1,1,75.0,1,0,150,0,85.23866601990147,0
1,2,85.0,0,0,30,0,23.41116234652885,0
0,3,35.0,1,0,90,0,7.387027942155209,0
1,3,85.0,0,1,30,0,69.59949507223875,0
1,2,65.0,1,0,60,0,213.18181178938275,1
0,2,15.0,1,0,60,1,4.246881208604734,0
1,3,55.0,2,0,60,0,317.5668132533334,1
1,3,5.0,1,0,30,0,311.95434813979693,1
1,2,95.0,1,0,30,0,253.05157421084908,0
1,1,15.0,1,0,30,0,233.46340189768947,1
1,2,45.0,0,0,60,0,226.30261601405513,1
1,4,15.0,1,0,60,0,313.0307475979745,1
1,3,5.0,1,0,30,0,286.3451276912525,1
1,2,85.0,1,0,30,0,52.62181205435986,0
1,2,25.0,1,1,30,0,219.6546310518579,0
0,3,25.0,1,0,90,0,47.33839104500631,0
1,3,85.0,1,0,60,0,144.57631680849104,0
1,2,35.0,1,0,60,0,522.3263966253127,1
1,2,65.0,1,0,30,0,69.3724901657745,0
1,3,35.0,0,0,60,0,271.26555008691133,1
1,1,95.0,1,0,90,0,13.495562542307502,0
0,2,25.0,1,0,60,1,24.09400884043051,0
1,2,65.0,1,1,30,0,102.62482178120315,0
1,2,75.0,0,0,30,0,178.08693554333493,1
0,1,15.0,1,0,30,0,305.1827351158098,1
0,2,65.0,1,0,60,0,24.559709848165692,0
1,1,5.0,1,0,30,0,61.64545906348971,0
1,1,95.0,1,0,90,0,115.7202933797072,0
0,2,35.0,1,0,30,0,286.13661129279546,1
0,2,85.0,1,0,60,0,190.12631602781642,0
1,2,55.0,0,0,60,0,270.03824927826446,1
0,3,25.0,1,0,60,0,375.9655104800434,1
1,2,45.0,0,0,90,0,35.332227523539295,0
1,1,75.0,0,1,60,0,38.50938641113387,0
1,0,35.0,0,0,90,0,19.531778997433843,0
1,0,35.0,0,0,90,0,84.87063986650561,0
1,0,35.0,0,1,90,0,19.531778997433843,0
1,0,35.0,0,1,90,0,84.87063986650561,0
1,2,95.0,1,0,30,0,118.65106617328216,0
1,2,65.0,1,0,90,0,26.508303166960854,0
1,2,65.0,1,0,90,0,22.25143175846888,0
1,2,65.0,1,0,90,0,26.508303166960854,0
1,2,65.0,1,0,90,0,22.25143175846888,0
1,3,5.0,1,0,30,0,15.293723679993699,0
1,1,5.0,1,1,60,0,122.93373018309026,0
1,1,35.0,1,0,30,0,293.76957413470586,1
0,2,45.0,1,0,90,0,318.4437861609375,1
0,1,85.0,0,0,30,0,217.4142622518329,0
1,3,5.0,1,0,120,0,37.23303456280291,0
1,2,65.0,0,0,150,0,321.71201900680205,1
1,2,35.0,0,0,120,0,293.5529808343103,1
1,2,35.0,0,0,120,0,142.82387008150445,1
1,2,35.0,0,0,120,0,293.5529808343103,1
1,2,35.0,0,0,120,0,142.82387008150445,1
0,3,95.0,1,0,30,0,337.83955701018294,1
1,1,35.0,0,0,60,0,236.04690071575988,1
1,1,75.0,0,0,60,0,386.95662637611053,0
0,1,5.0,0,0,60,0,351.01840586731765,1
1,3,35.0,1,0,60,0,24.26027023674624,0
1,3,35.0,1,0,60,0,109.78126978374979,0
1,3,35.0,1,0,60,0,24.26027023674624,0
1,3,35.0,1,0,60,0,109.78126978374979,0
1,3,95.0,1,0,30,0,232.95398626142864,1
1,2,95.0,1,0,30,0,318.80700201567487,1
1,2,5.0,0,0,60,0,254.76058526605712,1
0,2,95.0,0,1,210,0,100.74450016053206,0
1,2,5.0,0,0,30,0,308.57379434971944,1
1,1,85.0,0,1,30,0,31.368965132841648,0
1,1,15.0,0,0,90,0,19.87853759569606,0
0,3,25.0,1,0,90,0,28.84750813375175,0
1,1,65.0,0,0,30,0,191.54871756959784,1
1,3,75.0,0,0,210,0,3.0902523185944615,0
1,1,55.0,0,0,90,0,330.4729697698653,1
0,1,15.0,1,0,30,0,94.04769061488736,0
0,2,95.0,0,0,60,1,217.07876558737937,0
0,3,35.0,1,0,60,0,384.98761892454087,1
0,2,35.0,0,1,130,0,247.21736721132282,1
1,3,55.0,1,0,60,0,331.4655044776772,0
1,2,95.0,0,0,30,0,103.9419040839655,0
1,2,25.0,1,1,220,0,290.9198518567063,0
0,2,65.0,0,0,60,0,329.0091695672682,1
1,3,5.0,1,0,90,0,218.0883944917512,0
0,2,25.0,0,0,150,0,272.7420014360273,1
1,2,35.0,0,1,30,0,129.7829523147723,0
0,2,75.0,0,0,60,0,33.271030383210565,0
1,3,55.0,0,0,60,0,219.45426614024356,1
1,1,35.0,0,0,90,0,52.106494977199546,0
1,1,35.0,0,0,90,0,404.35365379509017,0
1,1,35.0,0,0,90,0,52.106494977199546,1
1,1,35.0,0,0,90,0,404.35365379509017,1
0,3,45.0,1,0,60,0,473.1638881900057,1
0,2,65.0,1,0,120,1,7.608662030326874,0
1,1,85.0,1,0,90,0,295.09634661428953,0
0,3,45.0,1,0,90,0,439.380759039618,1
1,3,55.0,1,0,60,0,147.68131644930514,0
0,2,15.0,0,0,180,0,144.49722468875342,0
1,1,25.0,0,0,60,0,166.4680050884977,1
1,1,25.0,0,0,60,0,253.36139305888832,1
1,1,25.0,0,0,60,0,166.4680050884977,1
1,1,25.0,0,0,60,0,253.36139305888832,1
0,2,95.0,0,0,60,1,227.2660152584317,1
1,2,15.0,0,0,60,0,177.0064031955919,1
1,2,15.0,1,0,120,1,128.94204979742918,0
1,2,15.0,1,0,120,1,161.81708977429082,0
1,2,15.0,1,0,120,1,128.94204979742918,0
1,2,15.0,1,0,120,1,161.81708977429082,0
1,3,95.0,1,0,30,0,114.71072364913596,0
1,2,55.0,0,1,100,0,27.437954145598603,0
0,2,35.0,0,0,60,1,150.32668043937525,0
1,3,25.0,0,0,30,0,32.843808406807646,0
0,3,25.0,1,0,30,0,362.27036118978583,0
1,1,45.0,0,0,120,0,216.9349083935005,0
1,2,95.0,0,0,120,0,278.49104631815385,1
1,2,55.0,1,0,110,0,265.51559739980024,1
0,3,25.0,0,1,210,0,127.25741585964462,0
0,1,65.0,0,0,60,0,99.62003237783823,0
0,2,95.0,1,0,30,0,329.48749471542493,0
1,1,45.0,1,0,90,0,30.79164721903553,0
1,2,35.0,0,1,30,0,141.4852451139755,0
1,3,75.0,0,0,95,0,316.75065154266264,1
1,1,85.0,1,0,30,1,223.2526180564329,1
0,2,15.0,0,0,120,0,283.5782670801185,1
0,2,15.0,0,0,120,0,318.83400397545563,1
0,2,15.0,0,0,120,0,283.5782670801185,1
0,2,15.0,0,0,120,0,318.83400397545563,1
1,3,85.0,0,0,90,0,16.567836971751465,0
1,2,5.0,1,1,60,1,90.06187382418733,0
1,3,35.0,1,0,30,0,86.91918016925055,0
0,1,95.0,0,0,60,0,45.86115939916141,0
1,2,85.0,1,0,30,0,87.62311214548184,0
0,2,45.0,0,1,60,0,34.403697026062716,0
0,2,85.0,1,0,90,0,264.82289624182005,1
1,1,55.0,0,0,30,0,220.82441888169183,1
0,3,65.0,0,0,30,0,313.6030314101025,1
1,1,35.0,0,0,90,0,361.30551359518137,0
1,2,85.0,1,0,150,0,39.104560688833544,0
1,2,85.0,1,0,150,0,6.7357531405456355,0
1,2,85.0,1,0,150,0,39.104560688833544,0
1,2,85.0,1,0,150,0,6.7357531405456355,0
1,1,15.0,1,0,30,1,165.89561307800508,0
1,3,25.0,0,0,60,0,53.30687345096022,0
1,3,25.0,0,0,30,0,314.34709063136336,1
0,2,35.0,0,0,240,0,253.62693091948825,1
0,2,35.0,0,0,240,0,294.78867066962766,1
0,2,35.0,0,0,240,0,253.62693091948825,0
0,2,35.0,0,0,240,0,294.78867066962766,0
0,2,35.0,0,0,240,0,253.62693091948825,1
0,2,35.0,0,0,240,0,294.78867066962766,1
1,2,85.0,1,0,30,0,49.37984246740022,0
1,2,85.0,0,0,120,0,86.45340534646392,0
1,2,85.0,0,0,120,0,16.571700969494444,0
1,2,85.0,0,1,120,0,86.45340534646392,0
1,2,85.0,0,1,120,0,16.571700969494444,0
1,2,5.0,0,0,60,0,266.3738283570412,0
1,2,85.0,1,0,180,0,173.85796311414947,1
1,2,25.0,0,0,60,1,415.2568172565879,1
1,2,5.0,1,0,30,0,202.30995070190724,1
1,1,35.0,1,0,120,0,241.32576574806663,1
1,1,35.0,1,0,120,0,166.931711466329,1
1,1,35.0,1,0,120,0,241.32576574806663,1
1,1,35.0,1,0,120,0,166.931711466329,1
1,3,35.0,0,0,180,1,114.508469008389,0
1,3,35.0,0,0,180,1,285.54566522417537,0
1,3,35.0,0,0,180,1,114.508469008389,1
1,3,35.0,0,0,180,1,285.54566522417537,1
1,1,15.0,1,0,60,0,117.92533667266916,0
1,1,95.0,0,0,60,0,172.06208243142586,0
1,3,85.0,1,0,75,0,35.05540748994414,0
1,2,65.0,0,1,60,1,8.51578350375003,0
1,2,85.0,0,0,120,0,38.41393910135317,0
1,2,85.0,0,0,120,0,207.38695810026238,0
1,2,85.0,0,0,120,0,38.41393910135317,0
1,2,85.0,0,0,120,0,207.38695810026238,0
1,3,15.0,1,0,30,0,170.95843753517065,0
1,3,95.0,1,0,30,0,303.46411216455874,1
1,1,75.0,0,0,30,0,153.50598757955075,0
1,2,85.0,1,0,45,0,180.6909421175065,0
0,1,85.0,0,0,30,0,272.91619122908264,1
1,2,35.0,1,0,30,0,361.93639144594925,1
0,2,45.0,0,0,120,0,8.831096732900033,0
1,1,75.0,1,1,90,0,75.17053711917588,0
1,1,75.0,1,1,90,0,251.57116750622112,0
1,1,75.0,1,0,90,0,75.17053711917588,1
1,1,75.0,1,0,90,0,251.57116750622112,1
1,2,65.0,1,0,60,0,177.23562283888077,0
1,2,65.0,1,0,60,0,138.85078063729213,0
1,2,65.0,1,1,60,0,177.23562283888077,0
1,2,65.0,1,1,60,0,138.85078063729213,0
1,4,85.0,1,0,30,0,79.71897102235484,0
0,1,85.0,1,1,60,0,293.07511860427934,1
1,1,5.0,0,1,120,0,254.80007322873962,0
1,3,35.0,2,1,60,0,0.0,0
0,3,15.0,0,2,150,0,44.04021209120175,0
1,1,65.0,0,1,60,0,160.30470222932155,0
1,2,55.0,1,3,60,1,7.606942754655469,0
1,1,85.0,1,2,60,0,148.7779284575818,1
1,2,65.0,1,1,60,1,152.3792210123686,0
1,1,45.0,0,0,60,0,63.65815577333951,0
0,1,5.0,0,1,180,1,24.773945610834474,0
0,2,85.0,0,0,60,0,157.46231974441403,1
0,3,35.0,1,0,60,0,198.8255695333791,1
1,2,85.0,0,0,60,1,86.74305586448256,0
1,1,95.0,0,2,60,0,102.38990218878176,0
1,3,45.0,0,1,60,0,139.05260065936412,1
0,2,45.0,0,1,110,1,109.37900241126644,1
0,1,75.0,1,1,60,0,143.60842824745868,0
1,1,45.0,0,1,60,0,60.71040459713422,0
1,1,75.0,0,0,60,0,248.5800267413564,1
0,1,85.0,0,0,60,0,175.92975114644435,1
1,3,55.0,0,0,60,0,252.86742554342513,0
1,1,25.0,0,0,60,0,240.9413422044753,0
0,1,65.0,0,1,150,1,159.9218418738414,1
1,2,55.0,1,0,60,0,148.95249475901255,1
1,1,35.0,0,1,60,0,60.33280699808424,0
0,3,35.0,0,0,60,0,190.2459933929533,1
0,2,55.0,0,0,60,0,176.221880742152,1
1,2,35.0,0,0,60,0,157.01852060026792,0
0,1,85.0,0,0,70,0,27.369583184711253,0
1,1,75.0,0,1,60,0,151.403572339286,0
0,2,5.0,1,0,60,0,32.20867372403025,0
0,3,55.0,1,0,60,0,240.59885275539173,1
